ID,APS_ID,memberID,SequenceID
2204,0,72006,1
3227,0,72010,1
6441,0,72013,1
4909,0,72019,1
1477,0,72021,1
1919,4,72023,1
998,0,72025,1
11121,5,72027,1
4931,22,72033,1
17868,0,72041,1
8828,0,72043,1
3139,5,72047,1
1625,0,72048,1
6296,0,72049,1
834,0,72050,1
15596,0,72056,1
5226,0,72063,1
7929,9,72071,1
26670,3,72071,2
3141,5,72073,1
561,0,72082,1
3498,0,72084,1
14839,0,72086,1
3941,0,72087,1
11203,0,72091,1
571,15,72094,1
3476,0,72099,1
11765,0,72103,1
3712,3,72104,1
1829,1,72107,1
2947,4,72108,1
711,9,72109,1
685,3,72112,1
712,9,72120,1
1877,20,72122,1
666,9,72123,1
721,9,72124,1
9502,24,72129,1
2571,0,72131,1
2279,0,72132,1
2281,0,72137,1
786,0,72142,1
5614,0,72146,1
1168,5,72148,1
5755,0,72153,1
1619,0,72167,1
2229,0,72168,1
5406,0,72171,1
427,0,72178,1
2925,23,72179,1
2504,0,72182,1
1767,7,72183,1
1740,7,72184,1
1973,0,72188,1
1925,0,72192,1
700,9,72196,1
8073,0,72198,1
677,9,72200,1
1601,7,72201,1
670,9,72206,1
691,9,72207,1
6332,0,72209,1
4453,0,72211,1
2843,0,72213,1
7285,0,72221,1
4070,0,72226,1
4454,0,72228,1
3256,26,72230,1
2626,9,72234,1
697,9,72236,1
669,9,72237,1
680,9,72238,1
673,9,72240,1
676,9,72243,1
705,9,72245,1
701,17,72247,1
709,9,72248,1
671,0,72249,1
692,9,72250,1
534,9,72252,1
695,9,72253,1
703,9,72254,1
690,9,72255,1
2636,9,72257,1
687,9,72258,1
696,9,72259,1
2640,9,72260,1
710,9,72262,1
672,9,72263,1
683,9,72264,1
675,9,72266,1
2651,9,72268,1
715,9,72269,1
699,9,72270,1
707,9,72271,1
681,9,72272,1
693,7,72273,1
708,9,72274,1
688,9,72275,1
2656,9,72276,1
530,9,72279,1
667,9,72280,1
682,9,72281,1
719,9,72282,1
6248,9,72283,1
611,9,72284,1
2643,9,72285,1
674,9,72286,1
698,9,72287,1
702,9,72288,1
704,9,72291,1
720,9,72292,1
9000,9,72295,1
694,9,72296,1
8854,9,72298,1
946,9,72300,1
668,9,72303,1
723,9,72304,1
722,9,72305,1
2786,0,72309,1
26765,0,72311,1
5177,0,72312,1
5680,22,72313,1
3001,8,72316,1
27042,0,72317,1
4498,0,72318,1
4699,0,72323,1
3056,8,72326,1
410,8,72331,1
17208,3,72333,1
3192,3,72334,1
869,0,72336,1
2401,6,72338,1
689,9,72341,1
11261,12,72343,1
4455,3,72344,1
4015,26,72358,1
9955,0,72360,1
14262,0,72362,1
24429,0,72363,1
515,0,72366,1
516,0,72367,1
4456,0,72372,1
1177,0,72375,1
6271,0,72378,1
8158,0,72381,1
2582,0,72383,1
578,0,72388,1
2453,24,72389,1
746,1,72398,1
564,1,72399,1
1816,4,72400,1
3067,0,72402,1
6801,0,72403,1
2485,26,72405,1
11766,0,72416,1
13036,0,72418,1
8415,0,72419,1
1828,1,72422,1
15103,0,72425,1
3007,8,72432,1
19235,8,72436,1
2301,8,72438,1
1750,8,72443,1
3008,3,72444,1
26275,8,72444,2
11080,3,72446,1
7706,0,72452,1
5543,0,72465,1
14552,0,72469,1
4176,0,72471,1
4195,0,72481,1
1221,6,72483,1
8414,0,72488,1
416,15,72489,1
3048,8,72490,1
2496,16,72493,1
2494,16,72494,1
2511,16,72496,1
1220,0,72507,1
11198,0,72511,1
425,0,72516,1
5539,0,72517,1
8926,0,72518,1
8353,0,72531,1
4457,0,72532,1
8271,0,72541,1
14026,0,72542,1
10562,1,72547,1
1726,1,72548,1
1469,0,72556,1
10526,4,72557,1
4157,0,72558,1
1947,6,72560,1
2269,12,72561,1
2719,0,72563,1
1170,5,72569,1
2822,17,72572,1
13540,0,72575,1
10935,26,72585,1
13577,0,72588,1
6113,20,72594,1
8851,0,72595,1
5405,6,72596,1
16699,20,72598,1
29945,6,72598,2
3633,11,72602,1
2514,16,72605,1
2525,16,72607,1
797,0,72610,1
2492,19,72611,1
2523,16,72613,1
2509,16,72614,1
9687,16,72615,1
4550,0,72618,1
9025,15,72625,1
17670,0,72626,1
5623,0,72629,1
9275,4,72632,1
4458,0,72641,1
6687,0,72648,1
11736,0,72652,1
1687,7,72653,1
4459,0,72657,1
4460,0,72658,1
4461,0,72661,1
10578,0,72662,1
1924,0,72665,1
9164,15,72666,1
8872,0,72673,1
21917,0,72674,1
17613,3,72677,1
606,9,72680,1
603,9,72681,1
2712,0,72682,1
11552,0,72686,1
11737,0,72710,1
4115,0,72728,1
15795,0,72729,1
17813,7,72733,1
1790,0,72734,1
4941,20,72735,1
3659,0,72736,1
4462,0,72737,1
4463,0,72738,1
2816,17,72739,1
7482,30,72740,1
678,9,72741,1
4464,0,72742,1
15648,0,72743,1
4465,0,72744,1
4111,0,72755,1
13819,24,72757,1
24116,19,72758,1
3711,0,72762,1
7630,19,72768,1
596,11,72770,1
6342,0,72771,1
1736,7,72773,1
1903,4,72777,1
17697,0,72779,1
2510,16,72782,1
7950,0,72784,1
6470,0,72789,1
7980,0,72790,1
3370,0,72792,1
1773,6,72794,1
9163,15,72795,1
2517,16,72797,1
2710,0,72800,1
8520,0,72802,1
11196,4,72804,1
9397,0,72805,1
9326,0,72811,1
563,0,72812,1
1083,8,72816,1
26579,8,72816,2
4936,20,72818,1
523,0,72821,1
3899,5,72827,1
828,4,72829,1
2522,16,72831,1
5756,0,72836,1
14944,0,72838,1
11462,0,72840,1
2597,0,72844,1
16872,0,72845,1
18583,24,72846,1
4466,0,72850,1
8226,6,72856,1
17267,0,72859,1
8486,0,72864,1
3037,8,72867,1
829,0,72868,1
2267,0,72869,1
8860,0,72871,1
1575,1,72872,1
1950,0,72873,1
2187,0,72879,1
492,0,72882,1
831,0,72885,1
823,0,72886,1
5917,0,72889,1
10624,0,72890,1
3222,0,72891,1
1626,24,72895,1
13102,0,72898,1
506,0,72902,1
918,0,72905,1
12673,0,72906,1
2023,0,72909,1
4265,0,72911,1
782,0,72912,1
11738,0,72922,1
3190,0,72927,1
13991,0,72928,1
1291,0,72933,1
3090,0,72937,1
519,0,72938,1
514,0,72941,1
7101,0,72942,1
1106,3,72943,1
3069,3,72944,1
453,27,72945,1
2325,8,72950,1
2372,0,72957,1
388,0,72960,1
4146,4,72963,1
13529,12,72966,1
10445,0,72969,1
3371,0,72970,1
2753,0,72972,1
3489,0,72974,1
15693,0,72975,1
3700,0,72979,1
737,0,72980,1
1871,0,72987,1
4820,0,72989,1
2720,19,72990,1
15405,0,72992,1
2593,0,72998,1
7683,0,72999,1
8425,0,73000,1
8115,0,73006,1
8116,0,73007,1
744,14,73009,1
6750,3,73010,1
18603,3,73018,1
1486,8,73021,1
3889,0,73022,1
27516,0,73023,1
17660,0,73026,1
11739,0,73035,1
11740,0,73038,1
11741,0,73039,1
6686,0,73049,1
11742,0,73052,1
11743,0,73053,1
1467,0,73057,1
3772,0,73069,1
13440,0,73078,1
1292,0,73079,1
14260,0,73083,1
6829,0,73086,1
9957,26,73087,1
1174,5,73090,1
5460,0,73091,1
2346,6,73092,1
1533,0,73096,1
4467,0,73097,1
2310,20,73100,1
658,12,73104,1
5157,6,73107,1
27910,4,73111,2
27911,32,73111,3
2690,30,73111,1
3934,0,73114,1
12629,0,73116,1
16587,0,73121,1
2665,0,73126,1
1448,0,73131,1
757,0,73147,1
8293,0,73148,1
6460,0,73151,1
12583,0,73153,1
3822,0,73154,1
17239,0,73156,1
2524,16,73159,1
5620,16,73160,1
4194,0,73161,1
2521,16,73162,1
7187,7,73165,1
11744,0,73167,1
7661,19,73168,1
2516,8,73169,1
8890,0,73170,1
5621,0,73173,1
2557,0,73175,1
5534,0,73176,1
1797,0,73179,1
2890,0,73186,1
7943,0,73192,1
3270,0,73193,1
5616,0,73196,1
6127,0,73205,1
15517,0,73208,1
15772,0,73210,1
643,12,73211,1
4091,0,73214,1
1733,0,73217,1
423,0,73219,1
6614,0,73220,1
3138,5,73222,1
11745,24,73225,1
4829,0,73226,1
448,0,73227,1
3951,0,73230,1
5663,22,73239,1
3981,5,73241,1
582,20,73244,1
856,0,73248,1
4073,0,73250,1
11746,0,73251,1
2087,4,73254,1
5761,5,73258,1
8597,0,73263,1
5552,22,73264,1
3240,22,73265,1
5537,22,73266,1
3289,20,73268,1
4051,22,73269,1
1807,0,73274,1
2407,0,73280,1
5536,22,73281,1
4790,20,73283,1
30573,5,73283,2
5421,0,73284,1
11085,0,73286,1
1456,6,73290,1
6790,0,73292,1
1343,13,73293,1
4934,20,73294,1
1878,0,73298,1
2200,0,73300,1
1586,0,73305,1
4549,2,73306,1
4150,18,73307,1
4723,0,73312,1
4120,0,73325,1
4680,0,73327,1
4044,0,73331,1
2305,17,73333,1
884,0,73334,1
7264,0,73339,1
1808,0,73346,1
13518,0,73348,1
1796,0,73350,1
638,0,73354,1
1777,6,73356,1
1605,1,73364,1
14823,16,73366,1
6688,0,73367,1
5103,0,73370,1
2920,0,73374,1
7432,19,73377,1
488,6,73382,1
3868,7,73384,1
799,0,73385,1
10537,0,73386,1
5063,0,73387,1
3249,0,73390,1
5691,0,73392,1
8524,0,73393,1
1001,7,73398,1
2194,0,73399,1
11241,0,73400,1
1287,0,73401,1
17035,0,73402,1
1719,0,73404,1
2992,0,73407,1
17268,0,73410,1
23813,9,73417,1
3940,0,73424,1
2477,0,73425,1
18215,0,73426,1
6785,26,73429,1
3795,23,73430,1
1466,0,73433,1
4059,0,73434,1
993,6,73435,1
7110,0,73436,1
1739,26,73439,1
3782,0,73442,1
3728,0,73445,1
2332,0,73446,1
1488,0,73449,1
7558,0,73454,1
1399,0,73460,1
2297,23,73462,1
4048,0,73463,1
4020,0,73466,1
4028,0,73467,1
3783,26,73470,1
2586,7,73471,1
18371,0,73472,1
5474,0,73477,1
3793,0,73478,1
6089,0,73481,1
1114,7,73483,1
3664,0,73484,1
894,0,73486,1
1290,0,73488,1
4762,0,73490,1
2850,0,73492,1
7698,0,73496,1
2877,0,73498,1
11747,0,73499,1
2658,4,73500,1
17236,0,73502,1
4022,0,73506,1
2709,0,73521,1
6934,0,73522,1
4066,0,73526,1
4016,0,73530,1
11164,0,73531,1
2004,0,73542,1
12878,0,73545,1
2199,0,73548,1
5702,0,73551,1
5773,0,73557,1
2489,16,73561,1
4938,20,73563,1
2361,7,73564,1
8974,0,73567,1
8160,0,73569,1
24272,0,73578,1
15441,0,73584,1
3379,0,73585,1
4872,0,73586,1
9388,0,73588,1
3085,4,73594,1
1532,0,73598,1
1941,6,73603,1
3146,0,73604,1
9849,0,73605,1
3184,0,73607,1
3870,1,73608,1
3147,0,73610,1
13675,0,73611,1
11748,0,73612,1
4507,1,73613,1
3522,0,73614,1
1735,7,73615,1
5192,0,73617,1
1718,0,73624,1
1721,0,73626,1
1397,0,73629,1
20913,3,73631,1
1734,7,73636,1
4136,0,73637,1
9650,23,73642,1
4270,0,73649,1
2003,0,73659,1
19547,0,73661,1
2742,13,73665,1
892,0,73666,1
8803,0,73672,1
1049,0,73673,1
8480,0,73680,1
5458,0,73698,1
5191,0,73701,1
1112,3,73705,1
4360,0,73706,1
28430,7,73709,1
14649,0,73715,1
2745,0,73728,1
2088,0,73737,1
2009,0,73739,1
6940,8,73741,1
1885,0,73753,1
6407,0,73761,1
5193,0,73773,1
7509,7,73774,1
2694,0,73775,1
1881,0,73777,1
1073,0,73778,1
3727,3,73793,1
5834,23,73794,1
10934,24,73806,1
7765,21,73810,1
5647,0,73811,1
4499,0,73812,1
22089,0,73821,1
5190,0,73823,1
10546,0,73825,1
1479,0,73826,1
1594,6,73833,1
1072,0,73835,1
594,0,73837,1
2569,0,73838,1
4468,0,73841,1
3949,0,73842,1
3052,0,73843,1
13367,0,73845,1
1312,0,73848,1
2454,0,73853,1
5393,0,73856,1
5611,0,73861,1
14762,0,73866,1
8047,0,73873,1
19089,3,73875,1
1339,8,73879,1
3985,0,73880,1
6397,0,73882,1
1052,0,73884,1
1640,0,73888,1
3917,9,73890,1
4092,0,73894,1
4068,0,73895,1
776,0,73896,1
780,0,73901,1
1333,13,73903,1
1336,13,73904,1
1338,13,73905,1
9339,0,73910,1
1337,13,73911,1
1332,8,73912,1
1340,4,73913,1
1341,8,73914,1
1342,13,73915,1
1357,13,73916,1
7024,3,73917,1
3697,3,73918,1
8619,9,73919,1
3291,3,73920,1
3873,0,73922,1
2701,0,73923,1
2528,0,73925,1
1400,0,73926,1
8574,0,73929,1
903,0,73933,1
588,0,73942,1
574,9,73943,1
2326,0,73945,1
21382,0,73949,1
9524,0,73951,1
3194,0,73963,1
11749,0,73965,1
10440,0,73966,1
6581,15,73969,1
4100,7,73971,1
10542,0,73978,1
12839,0,73986,1
4506,1,73990,1
8498,0,73991,1
7667,0,73993,1
3179,0,73996,1
5371,0,74000,1
11199,0,74002,1
8707,0,74003,1
14447,0,74004,1
6912,0,74005,1
2224,0,74006,1
6387,0,74008,1
2238,19,74012,1
4469,0,74015,1
4470,0,74016,1
8717,0,74017,1
3900,1,74019,1
2905,0,74022,1
1953,0,74023,1
7341,4,74025,1
3295,0,74027,1
912,0,74030,1
2214,0,74036,1
943,7,74045,1
9377,0,74048,1
16924,0,74049,1
8479,10,74050,1
3286,0,74058,1
4800,0,74061,1
3392,0,74063,1
4471,0,74065,1
4472,0,74068,1
1345,8,74079,1
1360,13,74080,1
1353,13,74081,1
9337,0,74082,1
3739,0,74083,1
6467,0,74086,1
1536,20,74087,1
16633,0,74088,1
16609,0,74092,1
5325,0,74094,1
7841,0,74098,1
8927,0,74102,1
2683,0,74107,1
493,0,74108,1
9128,15,74113,1
5420,3,74123,1
1331,13,74124,1
2441,0,74125,1
4473,0,74164,1
7697,2,74166,1
4142,0,74169,1
9396,24,74173,1
4890,1,74175,1
15144,3,74176,1
4500,0,74180,1
2716,6,74184,1
9099,15,74185,1
566,13,74206,1
1352,13,74207,1
775,13,74208,1
1350,13,74209,1
1349,13,74210,1
1347,4,74211,1
1348,13,74212,1
1351,0,74213,1
1355,13,74214,1
2948,1,74218,1
11964,0,74229,1
4474,0,74234,1
4920,19,74240,1
1426,0,74264,1
2466,0,74267,1
2687,7,74268,1
21354,0,74273,1
581,7,74278,1
4707,19,74279,1
10515,0,74281,1
4501,0,74294,1
3306,0,74295,1
5670,22,74296,1
12702,0,74298,1
2150,0,74310,1
28822,0,74315,1
8497,0,74319,1
5423,0,74320,1
4475,0,74323,1
883,0,74324,1
2916,0,74332,1
6903,0,74340,1
6780,3,74341,1
4476,6,74344,1
5595,0,74347,1
4258,0,74351,1
1042,0,74355,1
5198,0,74357,1
3957,0,74358,1
3744,0,74360,1
3734,26,74364,1
1842,0,74365,1
5055,23,74366,1
3923,26,74368,1
3880,0,74370,1
4021,0,74373,1
915,0,74375,1
3925,0,74379,1
3714,0,74382,1
1866,0,74383,1
8509,0,74384,1
4929,19,74395,1
3877,0,74396,1
487,26,74397,1
6675,23,74399,1
2598,0,74401,1
11211,0,74402,1
3930,0,74403,1
8109,3,74406,1
559,0,74412,1
3716,3,74416,1
3876,0,74418,1
568,0,74420,1
902,0,74421,1
15847,0,74429,1
3404,0,74430,1
456,0,74432,1
5115,0,74434,1
3620,0,74437,1
580,18,74438,1
3422,0,74439,1
3520,0,74440,1
927,0,74443,1
928,0,74444,1
3426,0,74445,1
3216,0,74447,1
4502,0,74449,1
3993,0,74451,1
3298,0,74452,1
3243,0,74453,1
3434,3,74455,1
8034,0,74456,1
11259,0,74457,1
7387,0,74459,1
3500,0,74461,1
3207,0,74462,1
6018,0,74463,1
758,0,74466,1
4477,0,74467,1
9293,0,74472,1
3297,20,74476,1
2699,4,74477,1
15206,0,74478,1
5700,0,74479,1
1398,12,74485,1
4503,0,74487,1
684,9,74488,1
4756,0,74490,1
1826,0,74491,1
3856,0,74492,1
4627,0,74493,1
30203,0,74496,1
12598,7,74497,1
2193,6,74501,1
2620,6,74502,1
2605,6,74503,1
2607,6,74504,1
1771,6,74505,1
2599,6,74506,1
1772,6,74507,1
2601,6,74508,1
2618,6,74509,1
2612,6,74510,1
5482,0,74511,1
4478,0,74512,1
2937,0,74513,1
13745,0,74514,1
3854,0,74515,1
3741,0,74526,1
17641,0,74527,1
2190,0,74530,1
5557,0,74534,1
4504,3,74535,1
2695,0,74538,1
4479,0,74539,1
7302,0,74552,1
2696,0,74554,1
858,0,74578,1
6269,3,74581,1
4830,0,74583,1
9915,0,74584,1
3747,0,74594,1
2336,4,74601,1
644,12,74602,1
2223,12,74604,1
4186,12,74605,1
637,12,74607,1
5840,12,74615,1
4726,0,74617,1
4727,0,74619,1
9,0,74620,1
2872,0,74621,1
1226,5,74622,1
3158,0,74623,1
4976,0,74624,1
636,12,74629,1
7737,7,74633,1
2378,0,74635,1
4758,0,74637,1
5770,0,74638,1
3271,0,74640,1
4792,0,74645,1
1435,0,74646,1
2617,26,74648,1
4833,20,74650,1
17,0,74656,1
4930,20,74657,1
1823,0,74658,1
642,12,74661,1
4679,0,74662,1
3875,0,74663,1
4125,0,74664,1
2293,21,74670,1
1983,0,74674,1
1021,13,74675,1
1166,0,74676,1
3984,12,74677,1
478,0,74679,1
654,4,74680,1
4117,0,74681,1
25,0,74684,1
30,0,74689,1
1882,0,74690,1
2972,0,74691,1
31,0,74693,1
32,4,74694,1
33,0,74695,1
11553,7,74696,1
17867,0,74698,1
35,0,74700,1
36,0,74701,1
37,0,74702,1
38,0,74703,1
39,0,74704,1
40,0,74705,1
41,0,74706,1
42,0,74707,1
43,0,74708,1
44,0,74709,1
45,5,74710,1
46,0,74711,1
47,0,74712,1
48,0,74713,1
49,0,74714,1
50,0,74715,1
51,0,74716,1
52,0,74717,1
53,0,74718,1
54,0,74719,1
55,0,74720,1
56,0,74721,1
57,0,74722,1
58,0,74723,1
59,0,74724,1
60,0,74725,1
61,0,74726,1
62,0,74727,1
63,0,74728,1
64,0,74729,1
65,0,74730,1
66,0,74731,1
67,0,74732,1
68,26,74733,1
69,0,74734,1
70,0,74735,1
71,4,74736,1
72,4,74737,1
73,0,74738,1
74,0,74739,1
75,0,74740,1
76,0,74741,1
77,0,74742,1
78,0,74743,1
79,0,74744,1
80,0,74745,1
81,27,74746,1
82,1,74747,1
83,12,74748,1
84,0,74749,1
85,1,74750,1
86,0,74751,1
87,0,74752,1
88,0,74753,1
89,0,74754,1
90,12,74755,1
91,0,74756,1
92,0,74757,1
93,0,74758,1
94,0,74759,1
95,12,74760,1
96,0,74761,1
97,0,74766,1
98,0,74767,1
99,0,74768,1
100,0,74769,1
101,0,74770,1
102,0,74771,1
103,0,74772,1
104,0,74773,1
105,4,74774,1
106,0,74775,1
107,0,74776,1
108,0,74777,1
109,0,74778,1
110,0,74779,1
111,0,74780,1
112,0,74781,1
113,22,74782,1
114,20,74783,1
115,0,74784,1
116,0,74785,1
117,0,74786,1
118,0,74787,1
119,0,74788,1
120,0,74789,1
121,0,74790,1
122,3,74791,1
123,3,74792,1
124,8,74793,1
125,8,74794,1
126,0,74795,1
127,12,74796,1
128,8,74797,1
129,0,74798,1
130,0,74799,1
131,2,74800,1
133,0,74802,1
135,16,74804,1
136,12,74805,1
137,0,74806,1
138,0,74807,1
139,0,74808,1
140,0,74809,1
141,0,74810,1
142,9,74816,1
143,0,74817,1
144,1,74818,1
145,0,74819,1
146,0,74820,1
147,0,74821,1
148,0,74822,1
149,0,74823,1
150,0,74824,1
151,0,74825,1
152,0,74826,1
153,0,74827,1
154,0,74828,1
155,0,74829,1
156,0,74830,1
157,0,74831,1
158,0,74832,1
159,0,74833,1
160,0,74834,1
161,0,74835,1
162,0,74836,1
163,20,74837,1
164,3,74838,1
165,19,74839,1
166,0,74840,1
167,0,74841,1
168,0,74842,1
169,0,74843,1
170,0,74844,1
171,0,74845,1
172,0,74846,1
173,0,74847,1
174,0,74848,1
175,0,74849,1
176,0,74850,1
177,12,74851,1
178,26,74852,1
179,0,74853,1
180,0,74854,1
181,0,74855,1
182,0,74856,1
183,0,74857,1
184,0,74858,1
185,0,74859,1
186,0,74860,1
187,16,74861,1
188,0,74862,1
190,0,74863,1
191,0,74865,1
192,12,74866,1
193,0,74867,1
194,0,74868,1
195,12,74869,1
196,0,74870,1
197,0,74871,1
198,0,74872,1
199,0,74873,1
200,0,74874,1
201,0,74875,1
202,0,74876,1
203,0,74877,1
204,0,74878,1
206,0,74879,1
207,0,74881,1
208,0,74882,1
209,5,74883,1
26177,12,74883,2
210,0,74884,1
211,12,74885,1
212,4,74886,1
213,0,74887,1
214,18,74888,1
215,0,74889,1
216,0,74890,1
217,0,74891,1
218,18,74892,1
219,0,74893,1
220,0,74894,1
221,0,74895,1
222,0,74896,1
223,0,74897,1
224,0,74898,1
225,0,74899,1
226,0,74900,1
227,0,74901,1
228,3,74902,1
229,0,74903,1
230,3,74904,1
231,0,74905,1
232,0,74906,1
233,0,74907,1
234,0,74908,1
235,26,74909,1
236,0,74910,1
237,0,74911,1
238,0,74912,1
239,0,74913,1
240,3,74914,1
241,0,74915,1
242,0,74916,1
243,0,74917,1
244,0,74918,1
245,0,74919,1
246,0,74920,1
247,26,74921,1
248,0,74922,1
249,0,74923,1
250,0,74924,1
251,0,74925,1
252,0,74926,1
253,0,74927,1
254,0,74928,1
255,0,74929,1
256,26,74930,1
257,0,74931,1
258,0,74932,1
259,0,74933,1
260,0,74934,1
261,0,74935,1
262,0,74936,1
263,0,74937,1
264,23,74938,1
265,0,74939,1
266,0,74940,1
267,0,74941,1
268,5,74942,1
269,0,74943,1
270,0,74944,1
272,0,74946,1
273,23,74947,1
274,23,74948,1
275,23,74949,1
276,0,74950,1
277,0,74951,1
278,0,74952,1
279,23,74953,1
280,0,74954,1
281,0,74955,1
282,0,74956,1
283,23,74957,1
284,23,74958,1
285,0,74959,1
286,0,74960,1
287,23,74961,1
288,0,74962,1
289,11,74963,1
290,11,74964,1
291,11,74965,1
292,11,74966,1
293,11,74967,1
294,4,74968,1
295,11,74969,1
296,11,74970,1
297,11,74971,1
298,11,74972,1
299,11,74973,1
300,11,74974,1
301,11,74975,1
302,11,74976,1
303,11,74977,1
304,11,74978,1
305,11,74979,1
306,11,74980,1
307,11,74981,1
308,11,74982,1
309,11,74983,1
310,11,74984,1
311,11,74985,1
312,11,74986,1
313,11,74987,1
314,11,74988,1
315,11,74989,1
316,11,74990,1
317,11,74991,1
318,11,74992,1
319,0,74993,1
320,4,74994,1
321,0,74995,1
322,0,74996,1
323,0,74997,1
324,0,74998,1
325,0,74999,1
326,0,75000,1
327,0,75001,1
328,0,75002,1
329,0,75003,1
330,0,75004,1
331,4,75005,1
332,0,75006,1
333,0,75007,1
334,0,75008,1
335,0,75009,1
336,4,75010,1
337,4,75011,1
338,0,75012,1
339,2,75013,1
340,2,75014,1
341,2,75015,1
342,2,75016,1
343,2,75017,1
344,2,75018,1
345,2,75019,1
346,2,75020,1
347,2,75021,1
348,2,75022,1
349,2,75023,1
350,2,75024,1
351,2,75025,1
352,2,75026,1
353,2,75027,1
354,2,75028,1
355,2,75029,1
356,2,75030,1
357,2,75031,1
358,2,75032,1
359,2,75033,1
360,2,75034,1
361,2,75035,1
362,0,75036,1
363,4,75037,1
364,18,75038,1
365,2,75039,1
366,2,75040,1
367,2,75041,1
368,0,75042,1
369,10,75043,1
370,0,75044,1
371,0,75045,1
372,2,75046,1
373,2,75047,1
374,2,75048,1
375,2,75049,1
376,2,75050,1
377,2,75051,1
378,2,75052,1
379,24,75053,1
380,2,75054,1
381,2,75055,1
382,2,75056,1
383,0,75057,1
384,2,75058,1
385,8,75059,1
386,0,75060,1
387,0,75061,1
393,0,75062,1
394,9,75063,1
395,0,75064,1
397,2,75065,1
398,8,75066,1
399,28,75067,1
400,2,75068,1
401,2,75069,1
402,2,75070,1
403,2,75071,1
404,0,75072,1
407,0,75073,1
409,0,75074,1
412,3,75075,1
413,0,75076,1
414,0,75077,1
417,0,75078,1
418,0,75079,1
419,0,75080,1
420,0,75081,1
421,0,75082,1
424,18,75083,1
426,0,75084,1
428,0,75085,1
430,0,75086,1
431,0,75087,1
432,0,75088,1
433,0,75089,1
434,0,75090,1
435,0,75091,1
436,0,75092,1
437,0,75093,1
438,0,75094,1
439,0,75095,1
441,0,75096,1
442,0,75097,1
443,0,75098,1
444,0,75099,1
445,0,75100,1
446,0,75101,1
447,0,75102,1
449,0,75103,1
450,0,75104,1
451,4,75105,1
452,0,75106,1
454,0,75107,1
455,10,75108,1
457,0,75109,1
459,0,75110,1
461,0,75111,1
462,0,75112,1
463,0,75113,1
464,0,75114,1
465,0,75115,1
466,0,75116,1
467,0,75117,1
469,0,75118,1
471,0,75119,1
472,4,75120,1
473,0,75121,1
474,0,75122,1
476,12,75123,1
477,0,75124,1
480,4,75125,1
482,0,75138,1
483,0,75139,1
485,0,75140,1
489,0,75141,1
490,0,75142,1
494,0,75144,1
495,0,75145,1
496,0,75146,1
497,0,75147,1
499,0,75148,1
500,0,75149,1
501,0,75150,1
502,0,75151,1
504,7,75152,1
507,0,75154,1
508,0,75155,1
509,0,75156,1
510,0,75157,1
512,4,75158,1
513,0,75159,1
517,7,75160,1
518,0,75161,1
520,0,75162,1
521,0,75163,1
522,4,75164,1
524,0,75165,1
525,0,75166,1
526,0,75167,1
527,9,75168,1
528,9,75169,1
529,9,75170,1
531,9,75171,1
533,9,75172,1
535,9,75173,1
536,9,75174,1
537,9,75175,1
538,9,75176,1
539,9,75177,1
540,9,75178,1
541,9,75179,1
542,9,75180,1
543,9,75181,1
544,9,75182,1
545,9,75183,1
546,9,75184,1
547,9,75185,1
548,9,75186,1
549,9,75187,1
550,30,75188,1
27640,30,75188,2
551,0,75189,1
552,16,75190,1
553,0,75191,1
554,0,75192,1
572,12,75195,1
575,0,75196,1
577,8,75197,1
579,8,75198,1
587,0,75199,1
589,0,75200,1
590,0,75201,1
591,0,75202,1
595,0,75203,1
598,9,75204,1
599,8,75205,1
600,9,75206,1
601,9,75207,1
602,9,75208,1
607,9,75209,1
608,9,75210,1
610,9,75211,1
613,12,75212,1
615,0,75213,1
617,0,75214,1
618,0,75215,1
620,0,75216,1
621,6,75217,1
622,0,75218,1
623,0,75219,1
624,9,75220,1
625,0,75221,1
626,0,75222,1
628,0,75223,1
629,0,75224,1
630,0,75225,1
631,2,75226,1
632,0,75227,1
633,0,75228,1
634,12,75229,1
635,0,75230,1
640,0,75231,1
641,0,75232,1
645,0,75233,1
646,0,75234,1
647,16,75235,1
648,0,75236,1
649,0,75237,1
650,0,75238,1
653,0,75244,1
655,0,75245,1
657,0,75246,1
659,0,75247,1
661,0,75248,1
662,0,75249,1
663,0,75250,1
